date_mesure,niveau_nappe_eau,profondeur_nappe,mode_obtention,code_producteur
1998-08-03,135.64,5.86,Valeur mesurée,40494388800036
1998-08-10,135.58,5.92,Valeur mesurée,40494388800036
1998-08-17,135.57,5.93,Valeur mesurée,40494388800036
1998-08-24,135.6,5.9,Valeur mesurée,40494388800036
1998-08-31,135.57,5.93,Valeur mesurée,40494388800036
1998-09-07,135.56,5.94,Valeur mesurée,40494388800036
1998-09-14,135.65,5.85,Valeur mesurée,40494388800036
1998-09-21,135.65,5.85,Valeur mesurée,40494388800036
1998-09-28,135.63,5.87,Valeur mesurée,40494388800036
1998-10-05,135.66,5.84,Valeur mesurée,40494388800036
1998-10-12,135.66,5.84,Valeur mesurée,40494388800036
1998-10-19,135.7,5.8,Valeur mesurée,40494388800036
1998-10-26,135.74,5.76,Valeur mesurée,40494388800036
1998-11-02,135.9,5.6,Valeur mesurée,40494388800036
1998-11-09,135.83,5.67,Valeur mesurée,40494388800036
1998-11-16,135.9,5.6,Valeur mesurée,40494388800036
1998-11-23,135.79,5.71,Valeur mesurée,40494388800036
1998-11-30,135.72,5.78,Valeur mesurée,40494388800036
1998-12-07,135.69,5.81,Valeur mesurée,40494388800036
1998-12-14,135.64,5.86,Valeur mesurée,40494388800036
1998-12-21,135.65,5.85,Valeur mesurée,40494388800036
1998-12-28,135.73,5.77,Valeur mesurée,40494388800036
1999-01-04,135.72,5.78,Valeur mesurée,40494388800036
1999-01-11,135.69,5.81,Valeur mesurée,40494388800036
1999-01-18,135.72,5.78,Valeur mesurée,40494388800036
1999-01-25,135.71,5.79,Valeur mesurée,40494388800036
1999-02-02,135.75,5.75,Valeur mesurée,40494388800036
1999-02-09,135.77,5.73,Valeur mesurée,40494388800036
1999-02-16,135.71,5.79,Valeur mesurée,40494388800036
1999-02-23,136.12,5.38,Valeur mesurée,40494388800036
1999-03-02,135.92,5.58,Valeur mesurée,40494388800036
1999-03-09,135.99,5.51,Valeur mesurée,40494388800036
1999-03-16,135.98,5.52,Valeur mesurée,40494388800036
1999-03-23,135.87,5.63,Valeur mesurée,40494388800036
1999-03-30,135.82,5.68,Valeur mesurée,40494388800036
1999-04-06,135.82,5.68,Valeur mesurée,40494388800036
1999-04-12,135.81,5.69,Valeur mesurée,40494388800036
1999-04-20,135.82,5.68,Valeur mesurée,40494388800036
1999-04-27,135.8,5.7,Valeur mesurée,40494388800036
1999-05-04,135.77,5.73,Valeur mesurée,40494388800036
1999-05-11,135.78,5.72,Valeur mesurée,40494388800036
1999-05-18,135.84,5.66,Valeur mesurée,40494388800036
1999-05-25,135.84,5.66,Valeur mesurée,40494388800036
1999-06-01,135.79,5.71,Valeur mesurée,40494388800036
1999-06-08,135.8,5.7,Valeur mesurée,40494388800036
1999-06-15,135.74,5.76,Valeur mesurée,40494388800036
1999-06-22,135.66,5.84,Valeur mesurée,40494388800036
1999-06-29,135.67,5.83,Valeur mesurée,40494388800036
1999-07-06,135.66,5.84,Valeur mesurée,40494388800036
1999-07-13,135.65,5.85,Valeur mesurée,40494388800036
1999-07-20,135.63,5.87,Valeur mesurée,40494388800036
1999-07-27,135.58,5.92,Valeur mesurée,40494388800036
1999-08-03,135.64,5.86,Valeur mesurée,40494388800036
1999-08-10,135.69,5.81,Valeur mesurée,40494388800036
1999-08-17,135.68,5.82,Valeur mesurée,40494388800036
1999-08-24,135.66,5.84,Valeur mesurée,40494388800036
1999-08-31,135.65,5.85,Valeur mesurée,40494388800036
1999-09-07,135.63,5.87,Valeur mesurée,40494388800036
1999-09-14,135.61,5.89,Valeur mesurée,40494388800036
1999-09-21,135.62,5.88,Valeur mesurée,40494388800036
1999-09-28,135.65,5.85,Valeur mesurée,40494388800036
1999-10-05,135.71,5.79,Valeur mesurée,40494388800036
1999-10-12,135.7,5.8,Valeur mesurée,40494388800036
1999-10-19,135.66,5.84,Valeur mesurée,40494388800036
1999-10-26,135.75,5.75,Valeur mesurée,40494388800036
1999-11-03,135.75,5.75,Valeur mesurée,40494388800036
1999-11-09,135.72,5.78,Valeur mesurée,40494388800036
1999-11-15,135.7,5.8,Valeur mesurée,40494388800036
1999-11-23,135.68,5.82,Valeur mesurée,40494388800036
1999-11-30,135.69,5.84,Valeur mesurée,40494388800036
1999-12-07,135.75,5.78,Valeur mesurée,40494388800036
1999-12-14,135.83,5.7,Valeur mesurée,40494388800036
1999-12-21,136.1,5.43,Valeur mesurée,40494388800036
1999-12-28,136.13,5.4,Valeur mesurée,40494388800036
2000-01-04,135.93,5.6,Valeur mesurée,40494388800036
2000-01-11,135.88,5.65,Valeur mesurée,40494388800036
2000-01-18,135.82,5.71,Valeur mesurée,40494388800036
2000-01-25,135.76,5.77,Valeur mesurée,40494388800036
2000-02-01,135.83,5.7,Valeur mesurée,40494388800036
2000-02-08,135.77,5.76,Valeur mesurée,40494388800036
2000-02-15,135.84,5.69,Valeur mesurée,40494388800036
2000-02-22,135.9,5.63,Valeur mesurée,40494388800036
2000-02-29,135.86,5.67,Valeur mesurée,40494388800036
2000-03-07,135.89,5.64,Valeur mesurée,40494388800036
2000-03-14,135.83,5.7,Valeur mesurée,40494388800036
2000-03-21,135.8,5.73,Valeur mesurée,40494388800036
2000-03-28,135.8,5.73,Valeur mesurée,40494388800036
2000-04-04,135.77,5.76,Valeur mesurée,40494388800036
2000-04-11,135.78,5.75,Valeur mesurée,40494388800036
2000-04-18,135.78,5.75,Valeur mesurée,40494388800036
2000-04-25,135.79,5.74,Valeur mesurée,40494388800036
2000-05-02,135.81,5.72,Valeur mesurée,40494388800036
2000-05-09,135.79,5.74,Valeur mesurée,40494388800036
2000-05-16,135.8,5.73,Valeur mesurée,40494388800036
2000-05-23,135.78,5.75,Valeur mesurée,40494388800036
2000-05-30,135.76,5.77,Valeur mesurée,40494388800036
2000-06-06,135.87,5.66,Valeur mesurée,40494388800036
2000-06-13,135.82,5.71,Valeur mesurée,40494388800036
2000-06-20,135.76,5.77,Valeur mesurée,40494388800036
2000-06-27,135.74,5.79,Valeur mesurée,40494388800036
2000-07-04,135.72,5.81,Valeur mesurée,40494388800036
2000-07-11,135.79,5.74,Valeur mesurée,40494388800036
2000-07-18,135.84,5.69,Valeur mesurée,40494388800036
2000-07-25,135.79,5.74,Valeur mesurée,40494388800036
2000-08-01,135.84,5.69,Valeur mesurée,40494388800036
2000-08-08,135.8,5.73,Valeur mesurée,40494388800036
2000-08-15,135.73,5.8,Valeur mesurée,40494388800036
2000-08-22,135.72,5.81,Valeur mesurée,40494388800036
2000-08-29,135.72,5.81,Valeur mesurée,40494388800036
2000-09-05,135.72,5.81,Valeur mesurée,40494388800036
2000-09-12,135.71,5.82,Valeur mesurée,40494388800036
2000-09-19,135.71,5.82,Valeur mesurée,40494388800036
2000-09-26,135.73,5.8,Valeur mesurée,40494388800036
2000-10-03,135.73,5.8,Valeur mesurée,40494388800036
2000-10-10,135.73,5.8,Valeur mesurée,40494388800036
2000-10-17,135.74,5.79,Valeur mesurée,40494388800036
2000-10-24,135.73,5.8,Valeur mesurée,40494388800036
2000-10-30,135.71,5.82,Valeur mesurée,40494388800036
2000-11-07,135.7,5.83,Valeur mesurée,40494388800036
2000-11-14,135.84,5.69,Valeur mesurée,40494388800036
2000-11-21,135.79,5.74,Valeur mesurée,40494388800036
2000-11-28,135.8,5.73,Valeur mesurée,40494388800036
2000-12-05,135.8,5.73,Valeur mesurée,40494388800036
2000-12-12,135.82,5.71,Valeur mesurée,40494388800036
2000-12-19,135.8,5.73,Valeur mesurée,40494388800036
2000-12-27,135.79,5.74,Valeur mesurée,40494388800036
2001-01-02,135.8,5.73,Valeur mesurée,40494388800036
2001-01-09,135.81,5.72,Valeur mesurée,40494388800036
2001-01-16,135.8,5.73,Valeur mesurée,40494388800036
2001-01-23,135.77,5.76,Valeur mesurée,40494388800036
2001-01-30,135.78,5.75,Valeur mesurée,40494388800036
2001-02-06,135.82,5.71,Valeur mesurée,40494388800036
2001-02-13,135.81,5.72,Valeur mesurée,40494388800036
2001-02-20,135.8,5.73,Valeur mesurée,40494388800036
2001-02-27,135.79,5.74,Valeur mesurée,40494388800036
2001-03-05,135.86,5.67,Valeur mesurée,40494388800036
2001-03-13,135.96,5.57,Valeur mesurée,40494388800036
2001-03-20,136.01,5.52,Valeur mesurée,40494388800036
2001-03-27,136.03,5.5,Valeur mesurée,40494388800036
2001-04-04,135.93,5.6,Valeur mesurée,40494388800036
2001-04-10,135.93,5.6,Valeur mesurée,40494388800036
2001-04-17,135.92,5.61,Valeur mesurée,40494388800036
2001-04-24,135.9,5.63,Valeur mesurée,40494388800036
2001-05-02,135.91,5.62,Valeur mesurée,40494388800036
2001-05-08,135.93,5.6,Valeur mesurée,40494388800036
2001-05-15,135.91,5.62,Valeur mesurée,40494388800036
2001-05-22,135.87,5.66,Valeur mesurée,40494388800036
2001-05-29,135.83,5.7,Valeur mesurée,40494388800036
2001-06-05,135.84,5.69,Valeur mesurée,40494388800036
2001-06-12,135.85,5.68,Valeur mesurée,40494388800036
2001-06-19,135.89,5.64,Valeur mesurée,40494388800036
2001-06-26,135.8,5.73,Valeur mesurée,40494388800036
2001-07-03,135.79,5.74,Valeur mesurée,40494388800036
2001-07-10,135.77,5.76,Valeur mesurée,40494388800036
2001-07-17,135.81,5.72,Valeur mesurée,40494388800036
2001-07-24,135.78,5.75,Valeur mesurée,40494388800036
2001-07-31,135.75,5.78,Valeur mesurée,40494388800036
2001-08-07,135.73,5.8,Valeur mesurée,40494388800036
2001-08-14,135.73,5.8,Valeur mesurée,40494388800036
2001-08-21,135.72,5.81,Valeur mesurée,40494388800036
2001-08-28,135.69,5.84,Valeur mesurée,40494388800036
2001-09-04,135.7,5.83,Valeur mesurée,40494388800036
2001-09-11,135.78,5.75,Valeur mesurée,40494388800036
2001-09-18,135.81,5.72,Valeur mesurée,40494388800036
2001-09-25,135.8,5.73,Valeur mesurée,40494388800036
2001-10-02,135.8,5.73,Valeur mesurée,40494388800036
2001-10-09,135.81,5.72,Valeur mesurée,40494388800036
2001-10-16,135.78,5.75,Valeur mesurée,40494388800036
2001-10-23,135.79,5.74,Valeur mesurée,40494388800036
2001-10-30,135.76,5.77,Valeur mesurée,40494388800036
2001-11-06,135.75,5.78,Valeur mesurée,40494388800036
2001-11-13,135.81,5.72,Valeur mesurée,40494388800036
2001-11-20,135.78,5.75,Valeur mesurée,40494388800036
2001-11-27,135.75,5.78,Valeur mesurée,40494388800036
2001-12-04,135.83,5.7,Valeur mesurée,40494388800036
2001-12-11,135.79,5.74,Valeur mesurée,40494388800036
2001-12-18,135.77,5.76,Valeur mesurée,40494388800036
2001-12-24,135.74,5.79,Valeur mesurée,40494388800036
2001-12-31,136.14,5.39,Valeur mesurée,40494388800036
2002-01-08,135.92,5.61,Valeur mesurée,40494388800036
2002-01-15,135.79,5.74,Valeur mesurée,40494388800036
2002-01-22,135.76,5.77,Valeur mesurée,40494388800036
2002-01-29,135.86,5.67,Valeur mesurée,40494388800036
2002-02-05,135.82,5.71,Valeur mesurée,40494388800036
2002-02-12,135.85,5.68,Valeur mesurée,40494388800036
2002-02-19,135.81,5.72,Valeur mesurée,40494388800036
2002-02-26,135.95,5.58,Valeur mesurée,40494388800036
2002-03-05,135.86,5.67,Valeur mesurée,40494388800036
2002-03-12,135.84,5.69,Valeur mesurée,40494388800036
2002-03-19,135.83,5.7,Valeur mesurée,40494388800036
2002-03-26,135.94,5.59,Valeur mesurée,40494388800036
2002-04-02,135.88,5.65,Valeur mesurée,40494388800036
2002-04-09,135.82,5.71,Valeur mesurée,40494388800036
2002-04-16,135.81,5.72,Valeur mesurée,40494388800036
2002-04-23,135.8,5.73,Valeur mesurée,40494388800036
2002-04-30,135.79,5.74,Valeur mesurée,40494388800036
2002-05-07,135.93,5.6,Valeur mesurée,40494388800036
2002-05-14,135.89,5.64,Valeur mesurée,40494388800036
2002-05-21,135.84,5.69,Valeur mesurée,40494388800036
2002-05-27,135.81,5.72,Valeur mesurée,40494388800036
2002-06-04,135.78,5.75,Valeur mesurée,40494388800036
2002-06-11,135.83,5.7,Valeur mesurée,40494388800036
2002-06-18,135.77,5.76,Valeur mesurée,40494388800036
2002-06-25,135.77,5.76,Valeur mesurée,40494388800036
2002-07-02,135.76,5.77,Valeur mesurée,40494388800036
2002-07-09,135.75,5.78,Valeur mesurée,40494388800036
2002-07-16,135.75,5.78,Valeur mesurée,40494388800036
2002-07-23,135.81,5.72,Valeur mesurée,40494388800036
2002-07-30,135.75,5.78,Valeur mesurée,40494388800036
2002-08-06,135.77,5.76,Valeur mesurée,40494388800036
2002-08-13,135.82,5.71,Valeur mesurée,40494388800036
2002-08-20,135.77,5.76,Valeur mesurée,40494388800036
2002-08-27,135.79,5.74,Valeur mesurée,40494388800036
2002-09-03,135.77,5.76,Valeur mesurée,40494388800036
2002-09-10,135.76,5.77,Valeur mesurée,40494388800036
2002-09-17,135.74,5.79,Valeur mesurée,40494388800036
2002-09-24,135.73,5.8,Valeur mesurée,40494388800036
2002-10-01,135.78,5.75,Valeur mesurée,40494388800036
2002-10-08,135.79,5.74,Valeur mesurée,40494388800036
2002-10-15,135.79,5.74,Valeur mesurée,40494388800036
2002-10-22,135.9,5.63,Valeur mesurée,40494388800036
2002-10-29,135.84,5.69,Valeur mesurée,40494388800036
2002-11-05,135.91,5.62,Valeur mesurée,40494388800036
2002-11-12,135.94,5.59,Valeur mesurée,40494388800036
2002-11-19,136.0,5.53,Valeur mesurée,40494388800036
2002-11-26,135.97,5.56,Valeur mesurée,40494388800036
2002-12-03,135.89,5.64,Valeur mesurée,40494388800036
2002-12-10,135.91,5.62,Valeur mesurée,40494388800036
2002-12-17,135.82,5.71,Valeur mesurée,40494388800036
2002-12-24,135.9,5.63,Valeur mesurée,40494388800036
2002-12-31,135.89,5.64,Valeur mesurée,40494388800036
2003-01-07,136.02,5.51,Valeur mesurée,40494388800036
2003-01-14,135.92,5.61,Valeur mesurée,40494388800036
2003-01-21,135.86,5.67,Valeur mesurée,40494388800036
2003-01-28,135.81,5.72,Valeur mesurée,40494388800036
2003-02-04,135.8,5.73,Valeur mesurée,40494388800036
2003-02-11,135.76,5.77,Valeur mesurée,40494388800036
2003-02-18,135.71,5.82,Valeur mesurée,40494388800036
2003-02-25,135.68,5.85,Valeur mesurée,40494388800036
2003-03-04,135.7,5.83,Valeur mesurée,40494388800036
2003-03-11,135.72,5.81,Valeur mesurée,40494388800036
2003-03-18,135.71,5.82,Valeur mesurée,40494388800036
2003-03-25,135.68,5.85,Valeur mesurée,40494388800036
2003-04-01,135.67,5.86,Valeur mesurée,40494388800036
2003-04-08,135.67,5.86,Valeur mesurée,40494388800036
2003-04-15,135.65,5.88,Valeur mesurée,40494388800036
2003-04-22,135.66,5.87,Valeur mesurée,40494388800036
2003-04-28,135.65,5.88,Valeur mesurée,40494388800036
2003-05-06,135.66,5.87,Valeur mesurée,40494388800036
2003-05-13,135.68,5.85,Valeur mesurée,40494388800036
2003-05-20,135.67,5.86,Valeur mesurée,40494388800036
2003-05-27,135.69,5.84,Valeur mesurée,40494388800036
2003-06-03,135.67,5.86,Valeur mesurée,40494388800036
2003-06-10,135.64,5.89,Valeur mesurée,40494388800036
2003-06-17,135.63,5.9,Valeur mesurée,40494388800036
2003-06-24,135.6,5.93,Valeur mesurée,40494388800036
2003-07-01,135.6,5.93,Valeur mesurée,40494388800036
2003-07-08,135.64,5.89,Valeur mesurée,40494388800036
2003-07-15,135.63,5.9,Valeur mesurée,40494388800036
2003-07-22,135.63,5.9,Valeur mesurée,40494388800036
2003-07-29,135.64,5.89,Valeur mesurée,40494388800036
2003-08-05,135.59,5.94,Valeur mesurée,40494388800036
2003-08-12,135.56,5.97,Valeur mesurée,40494388800036
2003-08-19,135.59,5.94,Valeur mesurée,40494388800036
2003-08-26,135.61,5.92,Valeur mesurée,40494388800036
2003-09-02,135.61,5.92,Valeur mesurée,40494388800036
2003-09-09,135.64,5.89,Valeur mesurée,40494388800036
2003-09-16,135.63,5.9,Valeur mesurée,40494388800036
2003-09-23,135.61,5.92,Valeur mesurée,40494388800036
2003-09-30,135.61,5.92,Valeur mesurée,40494388800036
2003-10-07,135.63,5.9,Valeur mesurée,40494388800036
2003-10-14,135.64,5.89,Valeur mesurée,40494388800036
2003-10-21,135.64,5.89,Valeur mesurée,40494388800036
2003-10-28,135.65,5.88,Valeur mesurée,40494388800036
2003-11-04,135.68,5.85,Valeur mesurée,40494388800036
2003-11-10,135.65,5.88,Valeur mesurée,40494388800036
2003-11-18,135.67,5.86,Valeur mesurée,40494388800036
2003-11-25,135.65,5.88,Valeur mesurée,40494388800036
2003-12-02,135.67,5.86,Valeur mesurée,40494388800036
2003-12-09,135.65,5.88,Valeur mesurée,40494388800036
2003-12-16,135.66,5.87,Valeur mesurée,40494388800036
2003-12-23,135.67,5.86,Valeur mesurée,40494388800036
2003-12-30,135.68,5.85,Valeur mesurée,40494388800036
2004-01-06,135.65,5.88,Valeur mesurée,40494388800036
2004-01-13,135.72,5.81,Valeur mesurée,40494388800036
2004-01-20,135.91,5.62,Valeur mesurée,40494388800036
2004-01-27,135.82,5.71,Valeur mesurée,40494388800036
2004-02-03,135.78,5.75,Valeur mesurée,40494388800036
2004-02-10,135.77,5.76,Valeur mesurée,40494388800036
2004-02-17,135.76,5.77,Valeur mesurée,40494388800036
2004-02-24,135.73,5.8,Valeur mesurée,40494388800036
2004-03-02,135.7,5.83,Valeur mesurée,40494388800036
2004-03-09,135.69,5.84,Valeur mesurée,40494388800036
2004-03-16,135.69,5.84,Valeur mesurée,40494388800036
2004-03-23,135.68,5.85,Valeur mesurée,40494388800036
2004-03-30,135.68,5.85,Valeur mesurée,40494388800036
2004-04-06,135.67,5.86,Valeur mesurée,40494388800036
2004-04-13,135.7,5.83,Valeur mesurée,40494388800036
2004-04-20,135.67,5.86,Valeur mesurée,40494388800036
2004-04-27,135.66,5.87,Valeur mesurée,40494388800036
2004-05-04,135.67,5.86,Valeur mesurée,40494388800036
2004-05-11,135.71,5.82,Valeur mesurée,40494388800036
2004-05-18,135.69,5.84,Valeur mesurée,40494388800036
2004-05-25,135.71,5.82,Valeur mesurée,40494388800036
2004-06-01,135.68,5.85,Valeur mesurée,40494388800036
2004-06-08,135.71,5.82,Valeur mesurée,40494388800036
2004-06-15,135.7,5.83,Valeur mesurée,40494388800036
2004-06-22,135.67,5.86,Valeur mesurée,40494388800036
2004-06-29,135.65,5.88,Valeur mesurée,40494388800036
2004-07-06,135.65,5.88,Valeur mesurée,40494388800036
2004-07-13,135.69,5.84,Valeur mesurée,40494388800036
2004-07-20,135.64,5.89,Valeur mesurée,40494388800036
2004-07-27,135.66,5.87,Valeur mesurée,40494388800036
2004-08-03,135.66,5.87,Valeur mesurée,40494388800036
2004-08-10,135.65,5.88,Valeur mesurée,40494388800036
2004-08-17,135.69,5.84,Valeur mesurée,40494388800036
2004-08-24,135.7,5.83,Valeur mesurée,40494388800036
2004-08-31,135.74,5.79,Valeur mesurée,40494388800036
2004-09-07,135.69,5.84,Valeur mesurée,40494388800036
2004-09-14,135.65,5.88,Valeur mesurée,40494388800036
2004-09-21,135.66,5.87,Valeur mesurée,40494388800036
2004-09-28,135.69,5.84,Valeur mesurée,40494388800036
2004-10-05,135.65,5.88,Valeur mesurée,40494388800036
2004-10-12,135.71,5.82,Valeur mesurée,40494388800036
2004-10-19,135.73,5.8,Valeur mesurée,40494388800036
2004-10-26,135.74,5.79,Valeur mesurée,40494388800036
2004-11-02,135.83,5.7,Valeur mesurée,40494388800036
2004-11-09,135.77,5.76,Valeur mesurée,40494388800036
2004-11-16,135.72,5.81,Valeur mesurée,40494388800036
2004-11-23,135.71,5.82,Valeur mesurée,40494388800036
2004-11-30,135.72,5.81,Valeur mesurée,40494388800036
2004-12-07,135.68,5.85,Valeur mesurée,40494388800036
2004-12-14,135.64,5.89,Valeur mesurée,40494388800036
2004-12-21,135.71,5.82,Valeur mesurée,40494388800036
2004-12-28,135.74,5.79,Valeur mesurée,40494388800036
2005-01-04,135.73,5.8,Valeur mesurée,40494388800036
2005-01-11,135.72,5.81,Valeur mesurée,40494388800036
2005-01-18,135.73,5.8,Valeur mesurée,40494388800036
2005-01-25,135.76,5.77,Valeur mesurée,40494388800036
2005-02-01,135.73,5.8,Valeur mesurée,40494388800036
2005-02-08,135.69,5.84,Valeur mesurée,40494388800036
2005-02-15,135.74,5.79,Valeur mesurée,40494388800036
2005-02-22,135.75,5.78,Valeur mesurée,40494388800036
2005-03-01,135.69,5.84,Valeur mesurée,40494388800036
2005-03-08,135.67,5.86,Valeur mesurée,40494388800036
2005-03-15,135.68,5.85,Valeur mesurée,40494388800036
2005-03-22,135.72,5.81,Valeur mesurée,40494388800036
2005-03-29,135.75,5.78,Valeur mesurée,40494388800036
2005-04-05,135.74,5.79,Valeur mesurée,40494388800036
2005-04-12,135.8,5.73,Valeur mesurée,40494388800036
2005-04-19,135.82,5.71,Valeur mesurée,40494388800036
2005-04-26,135.81,5.72,Valeur mesurée,40494388800036
2005-05-03,135.78,5.75,Valeur mesurée,40494388800036
2005-05-10,135.79,5.74,Valeur mesurée,40494388800036
2005-05-16,135.77,5.76,Valeur mesurée,40494388800036
2005-05-24,135.76,5.77,Valeur mesurée,40494388800036
2005-05-31,135.73,5.8,Valeur mesurée,40494388800036
2005-06-07,135.72,5.81,Valeur mesurée,40494388800036
2005-06-14,135.69,5.84,Valeur mesurée,40494388800036
2005-06-21,135.68,5.85,Valeur mesurée,40494388800036
2005-06-28,135.66,5.87,Valeur mesurée,40494388800036
2005-07-05,135.67,5.86,Valeur mesurée,40494388800036
2005-07-12,135.71,5.82,Valeur mesurée,40494388800036
2005-07-19,135.68,5.85,Valeur mesurée,40494388800036
2005-07-26,135.7,5.83,Valeur mesurée,40494388800036
2005-08-02,135.74,5.79,Valeur mesurée,40494388800036
2005-08-09,135.75,5.78,Valeur mesurée,40494388800036
2005-08-16,135.74,5.79,Valeur mesurée,40494388800036
2005-08-23,135.76,5.77,Valeur mesurée,40494388800036
2005-08-30,135.74,5.79,Valeur mesurée,40494388800036
2005-09-06,135.71,5.82,Valeur mesurée,40494388800036
2005-09-13,135.74,5.79,Valeur mesurée,40494388800036
2005-09-20,135.73,5.8,Valeur mesurée,40494388800036
2005-09-27,135.71,5.82,Valeur mesurée,40494388800036
2005-10-04,135.73,5.8,Valeur mesurée,40494388800036
2005-10-11,135.7,5.83,Valeur mesurée,40494388800036
2005-10-18,135.69,5.84,Valeur mesurée,40494388800036
2005-10-25,135.67,5.86,Valeur mesurée,40494388800036
2005-11-02,135.67,5.86,Valeur mesurée,40494388800036
2005-11-08,135.65,5.88,Valeur mesurée,40494388800036
2005-11-15,135.65,5.88,Valeur mesurée,40494388800036
2005-11-22,135.64,5.89,Valeur mesurée,40494388800036
2005-11-29,135.62,5.91,Valeur mesurée,40494388800036
2005-12-06,135.63,5.9,Valeur mesurée,40494388800036
2005-12-13,135.6,5.93,Valeur mesurée,40494388800036
2005-12-20,135.63,5.9,Valeur mesurée,40494388800036
2005-12-27,135.64,5.89,Valeur mesurée,40494388800036
2006-01-03,135.66,5.87,Valeur mesurée,40494388800036
2006-01-10,135.63,5.9,Valeur mesurée,40494388800036
2006-01-17,135.61,5.92,Valeur mesurée,40494388800036
2006-01-24,135.6,5.93,Valeur mesurée,40494388800036
2006-01-31,135.59,5.94,Valeur mesurée,40494388800036
2006-02-07,135.59,5.94,Valeur mesurée,40494388800036
2006-02-14,135.6,5.93,Valeur mesurée,40494388800036
2006-02-21,135.66,5.87,Valeur mesurée,40494388800036
2006-02-28,135.64,5.89,Valeur mesurée,40494388800036
2006-03-07,135.64,5.89,Valeur mesurée,40494388800036
2006-03-14,135.76,5.77,Valeur mesurée,40494388800036
2006-03-21,135.73,5.8,Valeur mesurée,40494388800036
2006-03-28,135.8,5.73,Valeur mesurée,40494388800036
2006-04-04,135.82,5.71,Valeur mesurée,40494388800036
2006-04-11,135.8,5.73,Valeur mesurée,40494388800036
2006-04-18,135.82,5.71,Valeur mesurée,40494388800036
2006-04-25,135.79,5.74,Valeur mesurée,40494388800036
2006-05-02,135.72,5.81,Valeur mesurée,40494388800036
2006-05-09,135.69,5.84,Valeur mesurée,40494388800036
2006-05-16,135.68,5.85,Valeur mesurée,40494388800036
2006-05-23,135.7,5.83,Valeur mesurée,40494388800036
2006-05-30,135.69,5.84,Valeur mesurée,40494388800036
2006-06-06,135.8,5.73,Valeur mesurée,40494388800036
2006-06-13,135.76,5.77,Valeur mesurée,40494388800036
2006-06-20,135.74,5.79,Valeur mesurée,40494388800036
2006-06-27,135.7,5.83,Valeur mesurée,40494388800036
2006-07-04,135.69,5.84,Valeur mesurée,40494388800036
2006-07-11,135.68,5.85,Valeur mesurée,40494388800036
2006-07-18,135.66,5.87,Valeur mesurée,40494388800036
2006-07-25,135.63,5.9,Valeur mesurée,40494388800036
2006-08-01,135.62,5.91,Valeur mesurée,40494388800036
2006-08-08,135.69,5.84,Valeur mesurée,40494388800036
2006-08-16,135.73,5.8,Valeur mesurée,40494388800036
2006-08-22,135.75,5.78,Valeur mesurée,40494388800036
2006-08-29,135.77,5.76,Valeur mesurée,40494388800036
2006-09-05,135.72,5.81,Valeur mesurée,40494388800036
2006-09-12,135.69,5.84,Valeur mesurée,40494388800036
2006-09-19,135.79,5.74,Valeur mesurée,40494388800036
2006-09-26,135.8,5.73,Valeur mesurée,40494388800036
2006-10-03,135.84,5.69,Valeur mesurée,40494388800036
2006-10-10,135.93,5.6,Valeur mesurée,40494388800036
2006-10-17,135.83,5.7,Valeur mesurée,40494388800036
2006-10-24,135.83,5.7,Valeur mesurée,40494388800036
2006-10-31,135.78,5.75,Valeur mesurée,40494388800036
2006-11-07,135.75,5.78,Valeur mesurée,40494388800036
2006-11-14,135.72,5.81,Valeur mesurée,40494388800036
2006-11-21,135.71,5.82,Valeur mesurée,40494388800036
2006-11-28,135.71,5.82,Valeur mesurée,40494388800036
2006-12-05,135.71,5.82,Valeur mesurée,40494388800036
2006-12-12,135.72,5.81,Valeur mesurée,40494388800036
2006-12-19,135.69,5.84,Valeur mesurée,40494388800036
2006-12-27,135.69,5.84,Valeur mesurée,40494388800036
2007-01-02,135.7,5.83,Valeur mesurée,40494388800036
2007-01-09,135.72,5.81,Valeur mesurée,40494388800036
2007-01-16,135.72,5.81,Valeur mesurée,40494388800036
2007-01-23,135.76,5.77,Valeur mesurée,40494388800036
2007-01-30,135.72,5.81,Valeur mesurée,40494388800036
2007-02-06,135.72,5.81,Valeur mesurée,40494388800036
2007-02-13,135.74,5.79,Valeur mesurée,40494388800036
2007-02-20,135.76,5.77,Valeur mesurée,40494388800036
2007-02-27,135.73,5.8,Valeur mesurée,40494388800036
2007-03-06,135.83,5.7,Valeur mesurée,40494388800036
2007-03-13,135.78,5.75,Valeur mesurée,40494388800036
2007-03-20,135.77,5.76,Valeur mesurée,40494388800036
2007-03-27,135.8,5.73,Valeur mesurée,40494388800036
2007-04-03,135.79,5.74,Valeur mesurée,40494388800036
2007-04-10,135.76,5.77,Valeur mesurée,40494388800036
2007-04-17,135.74,5.79,Valeur mesurée,40494388800036
2007-04-24,135.73,5.8,Valeur mesurée,40494388800036
2007-05-02,135.74,5.79,Valeur mesurée,40494388800036
2007-05-07,135.71,5.82,Valeur mesurée,40494388800036
2007-05-15,135.76,5.77,Valeur mesurée,40494388800036
2007-05-22,135.75,5.78,Valeur mesurée,40494388800036
2007-05-29,135.73,5.8,Valeur mesurée,40494388800036
2007-06-05,135.78,5.75,Valeur mesurée,40494388800036
2007-06-12,135.79,5.74,Valeur mesurée,40494388800036
2007-06-19,135.77,5.76,Valeur mesurée,40494388800036
2007-06-26,135.77,5.76,Valeur mesurée,40494388800036
