code_bss,urn_bss,date_mesure,timestamp_mesure,niveau_nappe_eau,mode_obtention,statut,qualification,code_continuite,nom_continuite,code_producteur,nom_producteur,code_nature_mesure,nom_nature_mesure,profondeur_nappe
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1979-09-04,305251200000,139.5,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.23
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1979-09-11,305856000000,139.48,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.25
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1979-09-18,306460800000,139.43,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.3
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1979-09-25,307065600000,139.46,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.27
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1979-10-02,307670400000,139.44,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.29
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-07-31,460080000000,139.63,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,1,Point initial,40494388800036,APRONA (40494388800036),,,4.1
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-08-08,460771200000,139.59,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.14
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-08-16,461462400000,139.7,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.03
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-08-22,461980800000,139.64,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.09
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-08-30,462672000000,139.53,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.2
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-09-04,463104000000,139.41,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.32
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-09-12,463795200000,139.46,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.27
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-09-19,464400000000,139.6,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.13
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-09-26,465004800000,139.85,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.88
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-10-03,465609600000,139.9,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.83
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-10-11,466300800000,139.85,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.88
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-10-17,466819200000,139.62,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.11
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-10-25,467510400000,139.47,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.26
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-10-31,468028800000,139.39,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.34
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-11-07,468633600000,139.32,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.41
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-11-14,469238400000,139.18,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.55
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-11-21,469843200000,139.25,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.48
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-11-28,470448000000,139.28,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.45
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-12-05,471052800000,139.24,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.49
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-12-12,471657600000,139.21,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.52
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1984-12-19,472262400000,139.23,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.5
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-01-02,473472000000,139.18,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,1,Point initial,40494388800036,APRONA (40494388800036),,,4.55
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-01-10,474163200000,139.17,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.56
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-01-16,474681600000,139.13,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.6
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-01-23,475286400000,139.2,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.53
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-01-30,475891200000,139.25,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.48
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-02-08,476668800000,139.37,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.36
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-02-13,477100800000,139.37,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.36
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-02-20,477705600000,139.28,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.45
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-02-27,478310400000,139.2,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.53
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-03-06,478915200000,139.19,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.54
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-03-13,479520000000,139.19,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.54
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-03-20,480124800000,139.42,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.31
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-03-28,480816000000,139.53,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.2
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-04-04,481420800000,139.55,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.18
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-04-10,481939200000,139.58,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.15
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-04-17,482544000000,139.68,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.05
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-04-24,483148800000,139.68,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.05
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-05-02,483840000000,139.71,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.02
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-05-07,484272000000,139.73,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.0
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-05-14,484876800000,139.8,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.93
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-05-20,485395200000,139.89,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.84
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-05-29,486172800000,139.88,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.85
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-06-06,486864000000,139.88,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.85
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-06-13,487468800000,139.93,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.8
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-06-19,487987200000,139.93,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.8
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-06-26,488592000000,139.93,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.8
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-07-04,489283200000,139.9,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.83
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-07-10,489801600000,139.93,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.8
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-07-17,490406400000,139.88,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.85
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-08-14,492825600000,139.82,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,1,Point initial,40494388800036,APRONA (40494388800036),,,3.91
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-08-21,493430400000,139.81,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.92
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-08-28,494035200000,139.78,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.95
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-09-05,494726400000,139.84,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.89
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-09-11,495244800000,139.83,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.9
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-09-18,495849600000,139.78,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.95
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-09-25,496454400000,139.75,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.98
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-10-02,497059200000,139.73,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.0
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-10-09,497664000000,139.68,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.05
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-10-17,498355200000,139.65,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.08
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-10-23,498873600000,139.61,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.12
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-10-30,499478400000,139.61,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.12
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-11-06,500083200000,139.61,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.12
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-11-13,500688000000,139.66,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.07
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-11-20,501292800000,139.59,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.14
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-11-27,501897600000,139.37,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.36
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-12-04,502502400000,139.53,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.2
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-12-11,503107200000,139.57,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.16
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-12-18,503712000000,139.54,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.19
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1985-12-26,504403200000,139.54,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.19
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-01-08,505526400000,139.58,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,1,Point initial,40494388800036,APRONA (40494388800036),,,4.15
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-01-16,506217600000,139.73,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.0
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-01-22,506736000000,139.76,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.97
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-01-29,507340800000,139.82,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.91
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-02-05,507945600000,139.69,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.04
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-02-12,508550400000,139.58,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.15
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-02-19,509155200000,139.53,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.2
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-02-26,509760000000,139.53,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.2
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-03-05,510364800000,139.48,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.25
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-03-12,510969600000,139.63,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.1
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-03-19,511574400000,139.53,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.2
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-03-26,512179200000,139.61,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.12
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-04-02,512784000000,139.76,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.97
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-04-09,513388800000,139.91,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.82
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-04-16,513993600000,139.94,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.79
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-04-23,514598400000,139.93,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.8
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-04-30,515203200000,139.92,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.81
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-05-15,516499200000,140.0,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,1,Point initial,40494388800036,APRONA (40494388800036),,,3.73
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-05-21,517017600000,140.18,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.55
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-05-28,517622400000,140.03,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.7
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-06-04,518227200000,140.18,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.55
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-06-11,518832000000,140.14,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.59
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-06-18,519436800000,140.03,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.7
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-06-26,520128000000,140.01,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.72
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-07-02,520646400000,139.98,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.75
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-07-09,521251200000,139.95,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.78
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-07-17,521942400000,139.95,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.78
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-07-23,522460800000,139.87,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.86
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-07-31,523152000000,139.81,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.92
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-08-06,523670400000,139.74,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.99
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-08-13,524275200000,139.74,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.99
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-08-20,524880000000,139.78,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.95
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-08-27,525484800000,139.83,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.9
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-09-04,526176000000,139.76,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.97
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-09-10,526694400000,139.73,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.0
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-09-19,527472000000,139.99,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.74
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-09-25,527990400000,139.89,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.84
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-10-01,528508800000,139.8,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.93
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-10-08,529113600000,139.76,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.97
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1986-10-15,529718400000,139.68,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.05
